comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
688f1c920000000029030ff6,1754209427000,,688e19fb0000000023025481,跟医院闹，你这个医院绝对有责任，没有术前讨论吗，有没有术前病理探查，这么大的手术切出来良性绝对有问题，三四十万应该差不多,6051fbe6000000000100b641,海鲜米线,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dr1brt9gu5g5o2hvfj09di1jaettro?imageView2/2/w/120/format/jpg,0,,0,1765371589769,0
688ee7f6000000002a0063c3,1754195959000,,688e19fb0000000023025481,小公司的不能买,5a26089a4eacab5e59abdd27,jessy,https://sns-avatar-qc.xhscdn.com/avatar/5a26089bb46c5d146baee3ef.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371589772,0
688ee512000000002b018c0b,1754195219000,,688e19fb0000000023025481,百万医疗哪一家啊?,647188fc000000001f006aee,莉莉,https://sns-avatar-qc.xhscdn.com/avatar/53ba1722242c3e9344db7b0fc2e1005f.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371589774,0
688ed3e4000000002a00be9a,1754190822000,,688e19fb0000000023025481,现在的条款里面含疾病,5e611bea0000000001007b8e,小美满,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30p2j3ahgjq605nj13fl08usef528vi8?imageView2/2/w/120/format/jpg,0,http://sns-webpic-qc.xhscdn.com/202512102059/f01856ffa1cf3e9ac20ee931f351e37f/comment/1040g2h031kn5jhte3q6g5nj13fl08useh0duta8!nd_whlt34_webp_wm_1,0,1765371589777,0
688ec095000000002903a82b,1754185878000,,688e19fb0000000023025481,你的这个手术病历不全没法完整的给建议，如果胆道重建赔不了，看看有没有严重肠道疾病及并发症这条，看你画的那块感觉切除的器官也比较多。另外友邦的重疾也是胆道重建术，不知道你对比的胆总管吻合术是什么时候的产品？,6069188800000000010006de,逍遥,https://sns-avatar-qc.xhscdn.com/avatar/6069188800000000010006de.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371589778,0
688eb946000000002b01a6bd,1754184006000,,688e19fb0000000023025481,这么坑的公司，以后多注意了,6093161b000000000101dd37,细水长流,https://sns-avatar-qc.xhscdn.com/avatar/6093161b000000000101dd37.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371589781,0
688ea965000000002a005a68,1754179941000,,688e19fb0000000023025481,哪家的医疗险？,5984828050c4b4388e4a2761,超趣无忧,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qsmm74d146g49ndak1809r1f6pgma8?imageView2/2/w/120/format/jpg,0,,0,1765371589783,0
688e2b54000000002a01091d,1754147668000,,688e19fb0000000023025481,参考保险法第16条,59d859a251783a51a64544c6,风清扬论险,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31kjvkb6s366g49sd8kcq4h669fn9dn0?imageView2/2/w/120/format/jpg,0,,0,1765371592142,1
688e28cf0000000029036c66,1754147023000,,688e19fb0000000023025481,中宏保险，保障了什么，没用的保障，损害人民的利益,61b84e8e00000000100083ea,🦄 小㐑,https://sns-avatar-qc.xhscdn.com/avatar/61b84ee549112df6a852005a.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371592144,1
688e253b000000002b0227f1,1754146108000,,688e19fb0000000023025481,黑心的保险公司，只收钱，钻空子,5bf12e8fda9ae10001fbbe6a,无辰、,https://sns-avatar-qc.xhscdn.com/avatar/5bf12e8fda9ae10001fbbe6a.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371592147,1
688e22710000000029031d0e,1754145394000,,688e19fb0000000023025481,中宏保险，没听过，避雷啊，大家一定要注意,6498e31100000000110009bf,Rebirth,https://sns-avatar-qc.xhscdn.com/avatar/d784fc20c996f3d2f39d034c404f234e.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371592150,2
688e1f43000000002a0088d2,1754144580000,,688e19fb0000000023025481,避雷这个保险公司，买这玩意就是要关键时刻用的，这不给用也太坑了,5ad30149e8ac2b182a0709ee,盒子里的猫,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30sgispa5je004a4i480ki2feoqjohk0?imageView2/2/w/120/format/jpg,0,,0,1765371592156,2
688e1c50000000002a00dccd,1754143825000,,688e19fb0000000023025481,我的交界瘤拒赔重疾险的胜诉判决私信发你了，希望对你有帮助。,6459b028000000001400eec5,君审保险律师事务所,https://sns-avatar-qc.xhscdn.com/avatar/65f106833d890a00013b09d8.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371592157,0
688ea69e000000002b021ef9,1754179231000,,688e19fb0000000023025481,砖家说了，国家规定的高发的28+3理赔标准各家都一样，不用看疾病条款[抠鼻R]砖家就是忽悠一个是一个[抠鼻R]买那些网络保单的，多少年后哭都没有机会[抠鼻R],60482fbe000000000101caca,溜达溜达,https://sns-avatar-qc.xhscdn.com/avatar/644e7a89a870649a58535a24.jpg?imageView2/2/w/120/format/jpg,13,,0,1765371592159,4
688ed467000000002b02d03a,1754190952000,,688e19fb0000000023025481,说你笨你还知道发网上，说你聪明吧，你找律师输了。,66d72488000000001d0232a4,赫连军,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317r25bhd3q605pmn4i47ccl4b721gi0?imageView2/2/w/120/format/jpg,5,,0,1765371592161,3
688e291f000000002902732f,1754147105000,,688e19fb0000000023025481,"​1️⃣关于交界性肿瘤，2021.2.1重疾新规之后都不算恶性肿瘤，交了四年要明确是新规条款还是旧版条款，旧版更利于理赔
​
​2️⃣对于医疗险要确定保险公司断保的原因，诸如有没有可能投保时候不符合健康问卷，符合健康问卷理赔就断保真是很恶，强烈谴责【敲黑板，选择医疗险看到有人以财产险公司不能选为论断😰其实重点该看：1.医疗险业务占比，哪怕是寿险公司，业务占比小，人家按条款一年期不让续就不让了，这种业务说舍弃就舍弃；2.在业内的规模，相对体量越大越好】",5fff02540000000001001cff,wufeifeiwei,https://sns-avatar-qc.xhscdn.com/avatar/6410a5cf1633662142fdc1e3.jpg?imageView2/2/w/120/format/jpg,5,http://sns-webpic-qc.xhscdn.com/202512102059/e00f61d27df1fccd16383ece555a1257/comment/1040g2h031kmgoffjio5g5nvv09a0877vqqjl700!nd_whgt34_webp_wm_1,0,1765371592162,3
688e31b00000000029026783,1754149296000,,688e19fb0000000023025481,避雷了，刚看了我的友邦，这个胆道重建是算重疾的,583db5176a6a690c55d5c8c5,有何不可💋,https://sns-avatar-qc.xhscdn.com/avatar/620c40ef101cfb792e85a021.jpg?imageView2/2/w/120/format/jpg,18,,0,1765371592164,2
691a6fde000000003900979a,1763340255000,上海,688e19fb0000000023025481,就是必须癌症恶性重症导致的费用才理赔吧，但是你家这个发现很及时，没到恶性程度，所以就不理赔后续的起医药费了，是这个意思吗？[汗颜R],6389bd75000000001f01f7fb,不想想名字🙄,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ldhvgt7lo005os9nlqnrtvrm1nk250?imageView2/2/w/120/format/jpg,0,,0,1765371594454,0
68ad7096000000003002935a,1756197014000,,688e19fb0000000023025481,我滴妈～自己都说了切完了病理非恶性，也没转移，你申请重疾理赔不赔不是正常么？这时候你不应该找医院看看是否过度医疗么,61599e130000000002022f42,伊甸园亲子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vsq5cusm0605oapjo9gkbq24iigv20?imageView2/2/w/120/format/jpg,1,,0,1765371594458,1
689040c2000000002903f30f,1754284226000,,688e19fb0000000023025481,只能说，犄角旮旯的每个公司都没有完美。,5c626704000000001103b433,大头菜的保险屋,https://sns-avatar-qc.xhscdn.com/avatar/5e5b2828da40140001c9ac68.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371594462,0
68903fb5000000002b01f4fe,1754283958000,,688e19fb0000000023025481,该说不说，中宏最垃圾了。我已经拉黑了这个保险公司，业务员素质也很差。,54e57ae5e7798931ed455a41,小小嬿,https://sns-avatar-qc.xhscdn.com/avatar/62bb100e13ab526ecfbe13d6.jpg?imageView2/2/w/120/format/jpg,1,,0,1765371594465,0
688f6e4e000000002b01c786,1754230350000,,688e19fb0000000023025481,律师太差了,658cf9c4000000002200b164,联系,https://sns-avatar-qc.xhscdn.com/avatar/645b7c0d1d74d41345e61461.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371594468,1
688f45e8000000002a007d70,1754220009000,,688e19fb0000000023025481,保险只有高端医疗消费险和公司给你买的商业保险最有用 其他都是狗屁,5643c3d40bf90c63f2d637d4,喵呜少女,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31e9lq34o0e6g42bdlv1t8duktdr1b48?imageView2/2/w/120/format/jpg,0,,0,1765371594470,0
688ef44c0000000029025c8b,1754199117000,,688e19fb0000000023025481,什么鬼保险公司[汗颜R]听都没听过[汗颜R],611f539d000000000100af35,半糖主义🍬,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pn8bkb1km6g5o8vaeeg9bpldrsq8f0?imageView2/2/w/120/format/jpg,0,,0,1765371594472,0
688ee5660000000029029478,1754195302000,,688e19fb0000000023025481,哎,5c05b50c000000000700a208,阿凡,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jl2nrv2346g4buq9jqgp8g8p6dvng0?imageView2/2/w/120/format/jpg,0,,0,1765371594474,0
688e9ec9000000002b02c0b3,1754177225000,,688e19fb0000000023025481,重疾险，每个保司对赔付赔付疾病的限定条件不一样，同一种疾病有些限定宽松有些限定严格，所以最好是做一个组合来买，把保额拆开两份重疾险，然后买医疗险，一定要去关注头部保司的医疗险产品，像平安众安的，买的人多，不担心赔穿，而且，哪怕不是保证续保的理赔了之后都会给你继续购买,5ccd5f360000000012000fe7,森森保险,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31p0ralb0isd05n6dbsr4g3v7qhc70qo?imageView2/2/w/120/format/jpg,0,,0,1765371594476,0
688e9b390000000029030736,1754176314000,,688e19fb0000000023025481,什么垃圾保险，收钱就积极的狠。真需要你的时候就是这不行，那不行的,634aa40d000000001901f53e,醒悟,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30villka2lu6g5oqakg6mbt9u5n9gsd8?imageView2/2/w/120/format/jpg,0,,0,1765371594478,0
688e25e1000000002b0093f8,1754146273000,,688e19fb0000000023025481,黑心！,636c9961000000001f01908d,猎聘HRO人力资源项目部,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fmou4fs00005orcj5gnr44dbvrtc0g?imageView2/2/w/120/format/jpg,0,,0,1765371596757,1
688e20c4000000002a001c4f,1754144964000,,688e19fb0000000023025481,什么垃圾保险公司啊，完全是害人啊，太坑了，壁雷已转发[偷笑R],59375e0650c4b42969323c9e,柳西蒙,https://sns-avatar-qc.xhscdn.com/avatar/63fd7374e0c1f7ae995c1fe4.jpg?imageView2/2/w/120/format/jpg,1,,0,1765371596760,1
688e1cb3000000002a00ff2d,1754143923000,,688e19fb0000000023025481,中宏保险真是坑！以后谁还敢买呢？老百姓一点保障都没有，难道不应该严查吗？就没我靠谱的保险吗,59375e0650c4b42969323c9e,柳西蒙,https://sns-avatar-qc.xhscdn.com/avatar/63fd7374e0c1f7ae995c1fe4.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371596763,0
64df7c3a000000001c014960,1692367930000,,64df2244000000000c035b2c,这个产品不建议退，09年38岁目前也52了，买不到其他这个价格的重疾产品了，而且附加了住院医疗，虽然保额不高但也有4000一年保费290也是尚可，随着年龄的增长会用到，这个产品分红不算低，现在应该红利也有几千块可以取出支付保费，也可以放在里面有利息，去年的时候利率还是3%，今年的变动可以在微信官微查询，如果没有发生重疾和身故理赔80岁时给15万,5645b5a2c2bdeb7f5fa63ade,Nora.Sun 佳🐳,https://sns-avatar-qc.xhscdn.com/avatar/5c61d546ecf16100012e6d6f.jpg?imageView2/2/w/120/format/jpg,32,,0,1765371601124,20
654866a1000000002002b082,1699243685000,,64df2244000000000c035b2c,哪位大神帮我看看，这个保险坑吗？,58d25bc482ec3961518e9af5,月出皎兮,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qsioduu0s6049b516ds96nlmg4g600?imageView2/2/w/120/format/jpg,28,http://sns-webpic-qc.xhscdn.com/202512102100/e06a1d2636961663c139195c734fa575/comment/1040g2h030r4conv1hk5g49b516ds96nli68qhdo!nd_whgt34_webp_wm_1,0,1765371601128,5
66c19833000000000a017051,1723963443000,,64df2244000000000c035b2c,2002年全家买了中宏保险公司四个保单，总计16000/年。2012年妻子有一次一个月内因同一种病二次住院被拒保，退保损失16000元；我坚持交完全部保费结果被收🈹️的血淋淋，关注我你不会再被🈹️,5c344e9e000000000703bb4c,上海大叔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m8e0mrd5m605n1k9qf1veqc8v165cg?imageView2/2/w/120/format/jpg,6,,0,1765371601132,1
660196d0000000000b014117,1711380176000,,64df2244000000000c035b2c,我也买这个中宏了，大家建个群，怎么样？方便交易和沟通，和我有一样想法的可以先加我,573a941a6a6a69779ef726db,金条闪闪,https://sns-avatar-qc.xhscdn.com/avatar/566460541c29d448e336250c71ec151a.png?imageView2/2/w/120/format/jpg,14,,0,1765371601135,2
66cfec5a000000000a0151f9,1724902491000,,64df2244000000000c035b2c,一家三口都买了，缴费满了20年，差不都70万，要等死了才能受益，真是个大傻瓜，,635a547c0000000018029e40,芸芸众生,https://sns-avatar-qc.xhscdn.com/avatar/635a547c0000000018029e40.jpg?imageView2/2/w/120/format/jpg,18,,0,1765371601138,1
6680a91a000000001802b030,1719707930000,,64df2244000000000c035b2c,中宏这保险就是骗子，当时跟我爸妈讲缴满20年，60岁能一次性领出来，不领出来每月领退休金，现在告知80岁才能领出来，每月也没有退休金领，缴了17年就给过一次利息7600元。我爸妈上个保险就是当年卖保险的说60岁一次性能领出来 ，根本没提80岁才能领出来的事。,630354f8000000000f006fdd,不跟淡紫儿理论,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30v7t9m23lg005oo3ajs3orut128r8do?imageView2/2/w/120/format/jpg,6,,0,1765371601141,0
64df2bed000000001803ad75,1692347373000,,64df2244000000000c035b2c,发图片看看现金价值,6034dec20000000001006400,小红薯66E8DF4C,https://sns-avatar-qc.xhscdn.com/avatar/ae351b5abc78ae2e8d79998354db8440.jpg?imageView2/2/w/120/format/jpg,6,,0,1765371601143,1
67b3f107000000001b038576,1739845895000,,64df2244000000000c035b2c,我交7年了，这是我亲戚卖这个保险的时候让我买的，他也说是养老费然后到期了还能提出来，我就买了，最近又问她，她说死了才能提出，我真的无语我,5ad20b5e6b58b73c325bc115,只想暴富,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nma63nrkq704a4hgi5ltg8lv1vnl30?imageView2/2/w/120/format/jpg,6,,0,1765371601145,0
64df4937000000001c014a34,1692354871000,,64df2244000000000c035b2c,我们中宏买的应该也是重疾险吧 2次住院手术一分都没的 一年也是1万多[失望R],5ff91c69000000000101f28b,拾🌕,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318sget3d46005nvp3hkgbskbq419d9o?imageView2/2/w/120/format/jpg,11,,0,1765371601147,3
64ec4a3e000000001a034510,1693207102000,,64df2244000000000c035b2c,你这张保单交了十几年，还有几年就交清了，中途退保可惜了。,64479700000000002901692e,谢虹,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hb93uka340g5p27is0aaq9erahv488?imageView2/2/w/120/format/jpg,3,,0,1765371601148,7
64df297e000000000e0017c1,1692346750000,,64df2244000000000c035b2c,有分红，有重疾，作为基础保障还真不算是坑,556c389262a60c174c29a231,萧小五,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314ajff3hmk2g40njmps958hhhfolhh0?imageView2/2/w/120/format/jpg,3,,0,1765371603478,2
65f71558000000000b017a72,1710691672000,,64df2244000000000c035b2c,退了真的蛮可惜的，我也买的中宏的保险，自己买了重疾和百万医疗，给爸妈买了百万医疗。其实买保险我觉得并不是为了一定要赚钱分红，重疾这种是基础的医疗保障，是给自己的健康加一个杠杆，你要返钱的就选择另外的产品，毕竟现在生病的概率真的太高了，还是需要有个这种托底的。买保险主要还是看你的代理人和公司，有个负责的代理人真的很重要，我的代理人都是拉了群的，大家随时可以在群里交流，也会给我们分享保险相关知识，让我们去医院就一定要跟她说，所以我觉得还是蛮好的，而且他们医疗资源真的还是可以，毕竟看到我周围有人因为他们收益了[斜眼R],5bdc3fdeed099a0001c32f9b,Momo,https://sns-avatar-qc.xhscdn.com/avatar/624c772df5159cf5f2947ebd.jpg?imageView2/2/w/120/format/jpg,6,,0,1765371603481,8
66fa22b0000000002002030c,1727668913000,,64df2244000000000c035b2c,中宏就是大骗子，15年被忽悠买了一份，居然隐瞒关键信息，保费一年比一年高，也没人解释，说要退保只退现金价值！,66ed2c4c000000001d0335f4,🍒Lily,https://sns-avatar-qc.xhscdn.com/avatar/645b6abf2e368555521befcc.jpg?imageView2/2/w/120/format/jpg,3,,0,1765371603483,1
664eb52c000000001c037796,1716434220000,,64df2244000000000c035b2c,"从此我每年按时缴费4320元，二份保险合同缴费至2024年4月24日，共计缴费9.504万元人民币。到期2024年4月25日我去中宏保险公司上海分公司领钱，被柜台业务员告知：到期给付3万元+9万本金，一共是12万元。（另外身故给付3万+2万现在不能领。）
         22年期盼到期给付47万元做养老金，如今养老金泡汤了，中宏保险公司等于是杀了我啊！请教律师发现保险合同暗藏玄机步步是坑，根本就个流氓合同！我唯有一死维权了。我做鬼也不会放过中宏保险公司的法人何达德！",5c344e9e000000000703bb4c,上海大叔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m8e0mrd5m605n1k9qf1veqc8v165cg?imageView2/2/w/120/format/jpg,4,,0,1765371603486,0
64df7a27000000002d002442,1692367399000,,64df2244000000000c035b2c,两全返还型，还可以啊,60423d0d0000000001002fe8,Jerry,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31can6goq12005o227k6g8bv8omcbm4o?imageView2/2/w/120/format/jpg,4,,0,1765371603489,7
67569fcb000000001b0023e1,1733730252000,,64df2244000000000c035b2c,我的本钱都回不来，好想退[笑哭R]为自己无知买单,5a4f65f7e8ac2b0945353c10,小momo一枚,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31646b3mqgs5g4a0m4uivef0g4f7bs1o?imageView2/2/w/120/format/jpg,2,http://sns-webpic-qc.xhscdn.com/202512102100/2b2cb11ea48d6a56e9098f3ff8d8491c/comment/1040g2h031b694o3b7q504a0m4uivef0g05m4ah0!nd_whgt34_webp_wm_1,0,1765371603493,1
65a0c569000000000102e1a9,1705035113000,,64df2244000000000c035b2c,我的买了说60岁能 拿一笔60万港币退休金，死了赔200万,5c92213f0000000016035abf,猫米乐,https://sns-avatar-qc.xhscdn.com/avatar/653fcb8eddd7d5add99cc8a6.jpg?imageView2/2/w/120/format/jpg,3,,0,1765371603495,0
6807b2710000000004018e2a,1745334897000,,64df2244000000000c035b2c,中宏真差劲！给老人买的防癌医疗险，现在出险了就不给续保！理赔时候，各种刁难，客服还说你就付了2000多保费，报销了几万块这种话中有话。,5a87909b4eacab3ec2122bc0,胖胖小囡,https://sns-avatar-qc.xhscdn.com/avatar/5d5812db294b510001460b7f.jpg?imageView2/2/w/120/format/jpg,2,,0,1765371603496,0
64df30990000000018038b6b,1692348569000,,64df2244000000000c035b2c,正是因为大家对保险了解的太少了，保险的本质是合同，退保属于投保人违约啊，尤其在交费期退保铁定有损失。所以买保险之前一定一定要了解清楚,542f3efbd6e4a91d8952c89c,大隐隐于市的CC,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30psod8icmm00400a1cvfni4srabrbn0?imageView2/2/w/120/format/jpg,3,,0,1765371603498,9
660ab9370000000005003b9b,1711978807000,,64df2244000000000c035b2c,健康生活，早睡早起，哪那么容易生大病。给你看的计划书，什么条款都没有，等你付钱了，条款都在最后的合同里出来了，你都不知道，以为和之前内容一样。什么人都能去卖保险，你以为是多专业的人士？,5dcb9abc0000000001005d49,xiaodingdang,https://sns-avatar-qc.xhscdn.com/avatar/5dcb9b26c8c2e40001d01d73.jpg?imageView2/2/w/120/format/jpg,1,,0,1765371603499,0
64df23e1000000001a03ba9a,1692345313000,,64df2244000000000c035b2c,我看着这个重疾住院都理赔，还有红利，你问问你现在里边有多少利息了,62cd5602000000000303c309,母婴基地,https://sns-avatar-qc.xhscdn.com/avatar/cd255d0e201935e0d852bd371f18c198.jpg?imageView2/2/w/120/format/jpg,1,,0,1765371606067,1
66e29d30000000000c015854,1726127408000,,64df2244000000000c035b2c,中宏都是骗人的，她们里面有个职工还到处借钱，后面人就不见了，给中宏打电话人家不解决问题反而说是让我们自己报警。,5e7ac32900000000010028d1,Sss,https://sns-avatar-qc.xhscdn.com/avatar/6725e9a9a19061188b931275.jpg?imageView2/2/w/120/format/jpg,1,,0,1765371606070,0
6640bbbb000000000d0313f2,1715518396000,,64df2244000000000c035b2c,这个保险该可以吧！银行存款利率多低啊,60a988940000000001004a4a,十月October服装,https://sns-avatar-qc.xhscdn.com/avatar/630c88f66b4e1c5dff6b2384.jpg?imageView2/2/w/120/format/jpg,1,,0,1765371606074,0
67ca4217000000001801e9d4,1741308439000,,64df2244000000000c035b2c,保险行业本来就是靠认知差和业务员的嘴皮子，更何况这种保险公司，只要是个人都能去做[笑哭R],59dd8fbbde5fb43be4a93bb5,豆沙烤吐司,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31mamjd07l86049srig7rmetli5euspg?imageView2/2/w/120/format/jpg,0,,0,1765371606076,3
680b392b000000001f0195e1,1745565996000,,64df2244000000000c035b2c,没看合同吗？我看过了，中宏重疾只针对重疾有3次赔付，每次只赔付一种重疾，如果这次重疾赔付30万就是封顶，不会再有赔付，30万是针对20万的保单。在交付期内得重疾保险公司比较亏，但交付期满后重疾赔付就跟你存钱持平。所以买重疾是个保障吧。也是逼自己硬存钱，这钱可以取出，但没什么红利。,5e3157fc00000000010023b9,鹿桥,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31k400793k8605nhhavu088tpvjs5110?imageView2/2/w/120/format/jpg,1,,0,1765371606079,0
67700156000000001200d3c7,1735393622000,,64df2244000000000c035b2c,我姐夫买的中宏的重疾加百万医疗险，当时我姐姐坚持要给他买的，他自己就是和大多数一样没有认知，结果今年食管癌，重疾赔了50万，后面医疗费还都是百万医疗给报销的，现在说实话普通老百姓不生病还好，生病了医院都去不起，门诊看小毛病都好几千,5b98b4acbefb8200019d1332,张小薇,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31g0aj6dj02004auhgpqao4piqqs1h30?imageView2/2/w/120/format/jpg,1,,0,1765371606082,3
664eb50b000000001c035e44,1716434188000,,64df2244000000000c035b2c,"2002年4月23日前高中同学戴某新来我上班的地方看我，我无意中说到准备买房子，她说买什么房子啊，现在大家都在买保险。她随即向我推荐购买中宏保险公司的“养老福星”分红两全保险和中宏“轻松保”分红终身寿险，我拿着看不懂的保单计划书问她，她说她也看不懂，“反正每年按时22年后可以拿47万元或1700元身故给付3万+2万，最高可以拿54万元。”
          几天后她把保险合同拿到我店里来签字，合同不规范根本看不懂，也没有人给我解释，我提问题戴某新也没有做解答，我架不住她的一再催促稀里糊涂就签了字。
",5c344e9e000000000703bb4c,上海大叔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m8e0mrd5m605n1k9qf1veqc8v165cg?imageView2/2/w/120/format/jpg,1,,0,1765371606084,0
67323db7000000001a012a31,1731345848000,,64df2244000000000c035b2c,完全就是这个中介没跟你说清楚，这不坑人嘛，我就是做HK这家公司的，不得不说内地的中介也好，公司也好都坑的一批。我们团队的我学历都最低了，我还是是硕士学历，产品怎么样，都会给你讲的清清楚楚，你要是养老金类型的怎么会给你推荐买重疾，年7%分红的不香吗？,652b9183000000002a03682d,Zevi🌻,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a2ea40pmq005p9bi61qmq1dd9ksfa8?imageView2/2/w/120/format/jpg,1,,0,1765371606086,2
689364ce000000002b02010d,1754490062000,,64df2244000000000c035b2c,我是5年交了6万2，已经成功高额褪5万8，及时止损吧[害羞R],67c4040b000000000d00be86,小红薯68D3BF96,https://sns-avatar-qc.xhscdn.com/avatar/645b809d1b0ee4025dc47735.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371606088,2
68275662000000001c036400,1747408482000,,64df2244000000000c035b2c,这个产品很好啊，现金价值高，我也买了[笑哭R][笑哭R]还后悔没多买点，这几年的产品更差了,63aede070000000026012149,星期天,https://sns-avatar-qc.xhscdn.com/avatar/669a2851b8315cc22c1b700f.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371606089,1
691c0ac0000000001403748c,1763445440000,上海,64df2244000000000c035b2c,我买的当时业务员说是储蓄型，后面我朋友专门做保险的，和我说压根不是储蓄型，现在想退，连十分之一都退不回来,635380ea000000001901ca63,灵月,https://sns-avatar-qc.xhscdn.com/avatar/66c844b838f13de3869b78ff.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371608477,0
682be850000000001c031c26,1747707984000,,64df2244000000000c035b2c,打了几个电话，提交了材料，基本全退回了,67dba88d000000000e0136f0,小红薯69287852,https://sns-avatar-qc.xhscdn.com/avatar/645b802c0f5b598e07f39dc7.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371608480,0
692179590000000038032cb0,1763801434000,四川,64df2244000000000c035b2c,这个就是销售的原因了一开始没讲清楚  后续要退能退多少 全是看当时的现金价值值多少,5fba8010000000000101fba9,聂 辰,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31k514ic730005ntqg080but940d5nm8?imageView2/2/w/120/format/jpg,0,,0,1765371608484,0
667d0666000000000500451b,1719469670000,,64df2244000000000c035b2c,中宏的百万医疗坑死了,60471c600000000001009122,哇哇,https://sns-avatar-qc.xhscdn.com/avatar/60471c600000000001009122.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371608487,0
66b70155000000000a017cae,1723269462000,,64df2244000000000c035b2c,误导消费者的帽子戴给中宏保险公司应该合适吧？！,5c344e9e000000000703bb4c,上海大叔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m8e0mrd5m605n1k9qf1veqc8v165cg?imageView2/2/w/120/format/jpg,0,,0,1765371608489,0
67149718000000002a02a3e7,1729402649000,,64df2244000000000c035b2c,哪位大神帮我看看，这个坑吗？,5ad0ee8b11be10209172320a,拇指白小T（城北万象城店）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dkv6jc00u5g4a4goan8mcga7k3sb20?imageView2/2/w/120/format/jpg,0,http://sns-webpic-qc.xhscdn.com/202512102100/72f2a03ce731e49d4fca0feb2ea68877/comment/1040g2h03195pm28d586g4a4goan8mcgai77lo28!nd_whlt34_webp_wm_1,0,1765371608492,0
66621aeb0000000005024db3,1717705452000,,64df2244000000000c035b2c,所谓的养老金应该就是分红吧，有没有合同发上来大家分析看看,5a92bd6ee8ac2b2b6022243f,ste,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31p2icns0is004a2bfvums91v6b7el18?imageView2/2/w/120/format/jpg,0,,0,1765371608494,0
67d5b947000000000f03899a,1742059848000,,64df2244000000000c035b2c,不是保险本身问题，而是给你提供服务的这个人不靠谱不坦诚,589dde8e82ec3939cedb54c1,二胎宝妈,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31drkh19vg800494ik3f8sl614g7crb0?imageView2/2/w/120/format/jpg,0,,0,1765371608496,0
666848d1000000001b006633,1718110417000,,64df2244000000000c035b2c,我也被骗了，也是这家,62283b720000000010009f8d,Lazy Ruby,https://sns-avatar-qc.xhscdn.com/avatar/62283e273faa4200013cd39a.jpg?imageView2/2/w/120/format/jpg,0,,0,1765371608498,0
